USERLOCK ------------------------------------------------------------------------------------------------
TIME             TGID    PID     LockAddr         LockStatus
120538305515580  72621   72621   139949883339904  mutex_unlock
120538305519057  72621   72621   139949883339904  mutex_req
120538305523575  72621   72621   139949883339904  mutex_lock-0
120538305530489  72621   72621   139949883339904  mutex_unlock
120538305676847  72621   72621   139949883339904  mutex_req
120538305684852  72621   72621   139949883339904  mutex_lock-0
120538305693218  72621   72621   139949883339904  mutex_unlock
120538305695663  72621   72621   139949883339904  mutex_req
120538305699911  72621   72621   139949883339904  mutex_lock-0
120538305706964  72621   72621   139949883339904  mutex_unlock
120538305820160  72621   72621   139949883339904  mutex_req
120538305826943  72621   72621   139949883339904  mutex_lock-0
120538305835189  72621   72621   139949883339904  mutex_unlock
120538305838755  72621   72621   139949883339904  mutex_req
